-5.15085	13.0129
-5.19337	12.9514
-5.21704	12.9154
-5.26234	12.8463
-5.27845	12.8124
-5.31438	12.7406
-5.33519	12.6994
-5.36743	12.6186
-5.3824	12.5843
-5.40869	12.5058
-5.423	12.4634
-5.4423	12.3853
-5.45548	12.3473
-5.46783	12.3091
-5.47933	12.2706
-5.48998	12.2319
-5.50254	12.1919
-5.52559	12.1006
-5.53013	12.0592
-5.54421	11.9763
-5.54932	11.9351
-5.56714	11.853
-5.57323	11.81
-5.58724	11.7273
-5.59537	11.6868
-5.61025	11.6032
-5.61764	11.5604
-5.6349	11.4775
-5.64087	11.4364
-5.65558	11.3549
-5.66452	11.3162
-5.67885	11.2347
-5.69171	11.1964
-5.71429	11.1105
-5.72537	11.0774
-5.74815	10.9983
-5.76122	10.9588
-5.79242	10.8812
-5.80222	10.8365
-5.84132	10.7521
-5.8528	10.7062
-5.88701	10.6268
-5.91062	10.59
-5.94709	10.5045
-5.96538	10.4637
-5.98343	10.4228
-6.00121	10.3818
-6.03094	10.2702
-6.04742	10.2268
-6.07361	10.1487
-6.08534	10.1099
-6.10706	10.0349
-6.12154	9.99185
-6.1449	9.91454
-6.15479	9.87305
-6.17285	9.79027
-6.18257	9.7457
-6.20727	9.66175
-6.22165	9.62001
-6.24395	9.52756
-6.2561	9.48253
-6.27688	9.39233
-6.28827	9.35072
-6.30936	9.26046
-6.32355	9.21548
-6.34541	9.12674
-6.35441	9.07927
-6.37979	8.9892
-6.3877	8.94081
-6.4125	8.85525
-6.42252	8.80513
-6.44573	8.71526
-6.45627	8.66959
-6.48101	8.57728
-6.49122	8.53232
-6.50427	8.44112
-6.51384	8.39626
-6.53221	8.3035
-6.53945	8.2584
-6.55081	8.17099
-6.55996	8.12491
-6.57871	8.02217
-6.59011	8.05358
-6.60581	7.93013
-6.61309	7.88869
-6.62658	7.79709
-6.63294	7.74943
-6.64871	7.66467
-6.65659	7.6137
-6.67098	7.52923
-6.67666	7.48245
-6.69097	7.39246
-6.6994	7.34881
-6.71159	7.25234
-6.71812	7.20551
-6.73523	7.10339
-6.74169	7.05094
-6.75472	6.95763
-6.76285	6.90617
-6.78036	6.8125
-6.79081	6.7581
-6.80343	6.66297
-6.81274	6.61246
-6.82651	6.51662
-6.84262	6.41319
-6.84881	6.40307
-6.86256	6.31334
-6.87404	6.21456
-6.88372	6.16626
-6.89744	6.06977
-6.90423	6.02325
-6.91856	5.92261
-6.9246	5.88055
-6.94021	5.77437
-6.94733	5.73428
-6.96455	5.62069
-6.96962	5.61054
-6.98629	5.50859
-6.99445	5.4627
-7.01622	5.366
-7.02803	5.32046
-7.05402	5.224
-7.06335	5.17294
-7.08864	5.08045
-7.10334	5.03587
-7.13399	4.94194
-7.14541	4.89761
-7.1777	4.80416
-7.1945	4.75958
-7.21975	4.67075
-7.23326	4.62795
-7.2626	4.53663
-7.277	4.49448
-7.30461	4.40731
-7.3197	4.36147
-7.34658	4.27209
-7.36019	4.22119
-7.38734	4.13504
-7.40203	4.09289
-7.42836	4.00418
-7.44192	3.95797
-7.47539	3.86663
-7.49111	3.82244
-7.51757	3.73431
-7.53091	3.6894
-7.56068	3.60137
-7.5748	3.55424
-7.60202	3.46941
-7.61808	3.42375
-7.64012	3.33838
-7.65084	3.29624
-7.67697	3.21233
-7.68674	3.17143
-7.70557	3.08895
-7.7161	3.04606
-7.73715	2.95909
-7.7485	2.91495
-7.76296	2.83368
-7.76971	2.7888
-7.7811	2.70843
-7.79522	2.66511
-7.81241	2.5748
-7.81842	2.53314
-7.83269	2.44091
-7.84009	2.39219
-7.85559	2.30436
-7.86211	2.25592
-7.87849	2.16483
-7.88582	2.11988
-7.90316	2.02469
-7.91133	1.97288
-7.92649	1.88054
-7.93723	1.83302
-7.95245	1.74088
-7.96129	1.69313
-7.97761	1.59534
-7.9852	1.55149
-7.99877	1.45633
-8.01009	1.40643
-8.02555	1.31178
-8.0342	1.26076
-8.05075	1.16506
-8.05503	1.11898
-8.07529	1.02124
-8.08372	0.975796
-8.10037	0.877683
-8.10993	0.830716
-8.12494	0.737801
-8.13295	0.691076
-8.15039	0.598143
-8.15647	0.550638
-8.1734	0.453064
-8.1805	0.409275
-8.1956	0.312179
-8.20337	0.264119
-8.21773	0.169735
-8.22471	0.125531
-8.24302	0.0284333
-8.25269	-0.0201574
-8.26793	-0.114001
-8.27672	-0.165242
-8.29129	-0.257648
-8.29819	-0.306274
-8.31532	-0.39933
-8.32216	-0.449122
-8.33794	-0.546888
-8.34652	-0.596454
-8.3606	-0.688077
-8.36979	-0.739587
-8.38633	-0.831535
-8.39624	-0.882528
-8.41395	-0.977056
-8.4204	-1.02207
-8.43752	-1.11853
-8.44613	-1.16481
-8.46272	-1.26034
-8.4701	-1.30823
-8.4868	-1.40044
-8.49481	-1.45313
-8.51228	-1.54835
-8.51961	-1.59506
-8.5346	-1.69101
-8.54188	-1.73876
-8.55758	-1.83383
-8.56791	-1.8806
-8.58571	-1.9771
-8.5918	-2.02886
-8.61069	-2.12468
-8.61678	-2.17385
-8.63241	-2.26357
-8.64114	-2.31215
-8.65427	-2.40663
-8.66233	-2.45738
-8.6832	-2.54429
-8.6976	-2.59443
-8.71535	-2.65702
-8.72582	-2.70007
-8.75543	-2.79218
-8.76728	-2.83236
-8.80475	-2.92962
-8.81575	-2.97577
-8.84808	-3.05529
-8.87094	-3.09909
-8.90902	-3.18824
-8.9381	-3.23459
-8.97656	-3.31679
-9.00406	-3.35729
-9.04476	-3.42926
-9.06647	-3.46669
-9.12339	-3.54255
-9.13891	-3.57071
-9.19703	-3.63757
-9.21915	-3.67682
-9.28834	-3.7529
-9.31844	-3.78944
-9.39256	-3.85877
-9.42261	-3.89154
-9.49379	-3.95925
-9.52793	-3.99205
-9.59788	-4.05478
-9.63539	-4.08636
-9.71014	-4.14976
-9.74601	-4.178
-9.82168	-4.24213
-9.86044	-4.27403
-9.93611	-4.32704
-9.97409	-4.35509
-10.0528	-4.41783
-10.0904	-4.44703
-10.169	-4.50163
-10.2128	-4.53233
-10.2889	-4.58257
-10.3256	-4.61383
-10.4025	-4.6698
-10.4376	-4.69909
-10.5162	-4.75263
-10.5536	-4.78086
-10.6302	-4.83797
-10.6715	-4.86588
-10.7491	-4.91837
-10.7916	-4.94874
-10.8763	-5.00539
-10.9189	-5.03636
-11.0054	-5.09255
-11.0455	-5.12033
-11.1283	-5.17787
-11.1697	-5.20603
-11.2589	-5.26259
-11.3032	-5.28915
-11.3855	-5.33864
-11.4255	-5.36961
-11.5102	-5.42287
-11.5517	-5.45375
-11.6297	-5.51008
-11.6678	-5.5373
-11.7471	-5.59061
-11.7881	-5.62008
-11.8759	-5.67901
-11.8614	-5.67645
-11.9285	-5.721
-11.9736	-5.75455
-12.0499	-5.80848
-12.0931	-5.83661
-12.1732	-5.89207
-12.2114	-5.92099
-12.2954	-5.97681
-12.3357	-6.00141
-12.4241	-6.0651
-12.4588	-6.09284
-12.5384	-6.14766
-12.5802	-6.1707
-12.6642	-6.22699
-12.7007	-6.25806
-12.7975	-6.30475
-12.8377	-6.33066
-12.921	-6.38067
-12.9615	-6.40076
-13.0466	-6.43986
-13.083	-6.45736
-13.1696	-6.49805
-13.2078	-6.51877
-13.2466	-6.53846
-13.2859	-6.55712
-13.3257	-6.57473
-13.3797	-6.58143
-13.4574	-6.60694
-13.5021	-6.61181
-13.5815	-6.62503
-13.6345	-6.63338
-13.7312	-6.64445
-13.7818	-6.65608
-13.8671	-6.6555
-13.9062	-6.65362
-13.9988	-6.65212
-14.0458	-6.64839
-14.1463	-6.64556
-14.2002	-6.64246
-14.301	-6.64229
-14.359	-6.64127
-14.4719	-6.63691
-14.5242	-6.62969
-14.6241	-6.62035
-14.6722	-6.61099
-14.7681	-6.59984
-14.821	-6.59666
-14.9501	-6.58367
-14.9316	-6.58612
-15.0347	-6.57371
-15.088	-6.56965
-15.1864	-6.55987
-15.2349	-6.55641
-15.3299	-6.54436
-15.3731	-6.54057
-15.4695	-6.5319
-15.5198	-6.52886
-15.6132	-6.52218
-15.6669	-6.51881
-15.7559	-6.51281
-15.8055	-6.51139
-15.9039	-6.50392
-15.957	-6.49898
-16.0542	-6.49163
-16.1051	-6.48619
-16.2018	-6.48104
-16.2525	-6.47653
-16.3404	-6.47159
-16.3865	-6.46873
-16.4737	-6.46411
-16.5148	-6.46325
-16.6164	-6.45459
-16.6638	-6.44965
-16.758	-6.44443
-16.8062	-6.44111
-16.9107	-6.43391
-16.958	-6.42814
-17.0641	-6.42492
-17.1121	-6.42013
-17.2088	-6.4126
-17.2557	-6.40688
-17.3517	-6.40212
-17.4001	-6.39786
-17.4904	-6.39189
-17.5382	-6.38656
-17.6176	-6.38165
-17.596	-6.38491
-17.7088	-6.37817
-17.7593	-6.37508
-17.8575	-6.36728
-17.9078	-6.36385
-18.0128	-6.36018
-18.0592	-6.35836
-18.1638	-6.35125
-18.2077	-6.34765
-18.3076	-6.34401
-18.3569	-6.34019
-18.4555	-6.33116
-18.5053	-6.3258
-18.6033	-6.31701
-18.6494	-6.31143
-18.7252	-6.31059
-18.76	-6.31216
-18.828	-6.31273
-18.8576	-6.3159
-18.9234	-6.31926
-18.9521	-6.32463
-19.0097	-6.33153
-19.0365	-6.34095
-19.0894	-6.34729
-19.1174	-6.35984
-19.164	-6.3765
-19.1952	-6.38591
-19.2404	-6.40124
-19.2663	-6.41567
-19.3133	-6.43708
-19.3307	-6.45224
-19.3644	-6.47692
-19.3815	-6.49164
-19.413	-6.51683
-19.4259	-6.53388
-19.461	-6.57878
-19.48	-6.59997
-19.4994	-6.62736
-19.5131	-6.653
-19.5536	-6.7002
-19.5724	-6.71268
-19.6036	-6.76865
-19.6211	-6.79918
-19.6415	-6.84318
-19.6517	-6.87256
-19.6787	-6.91208
-19.6818	-6.93828
-19.7111	-6.99904
-19.7209	-7.0288
-19.7448	-7.0758
-19.7515	-7.10493
-19.7657	-7.14763
-19.7687	-7.17433
-19.7818	-7.22311
-19.7862	-7.25457
-19.7997	-7.31938
-19.8105	-7.34889
-19.8206	-7.37864
-19.83	-7.40861
-19.8387	-7.43879
-19.8585	-7.51968
-19.8641	-7.55612
-19.876	-7.6349
-19.8813	-7.67403
-19.8948	-7.75
-19.8991	-7.78486
-19.9085	-7.85832
-19.916	-7.8991
-19.9302	-7.9773
-19.9352	-8.0124
-19.9493	-8.09386
-19.9573	-8.12858
-19.9709	-8.20645
-19.9741	-8.2486
-19.9841	-8.32517
-19.9906	-8.36268
-20.0115	-8.43689
-20.0228	-8.47896
-20.0366	-8.55077
-20.0537	-8.58594
-20.0693	-8.66215
-20.0786	-8.70271
-20.1021	-8.77667
-20.1154	-8.81322
-20.1353	-8.88406
-20.1489	-8.91953
-20.1718	-8.99112
-20.1773	-9.02757
-20.2022	-9.09761
-20.2129	-9.13811
-20.2395	-9.21228
-20.2505	-9.24909
-20.2785	-9.32278
-20.2827	-9.36502
-20.3061	-9.4386
-20.3115	-9.47989
-20.3327	-9.55692
-20.3335	-9.59455
-20.3439	-9.66218
-20.3439	-9.69385
-20.3559	-9.76232
-20.3519	-9.79996
-20.3637	-9.87006
-20.3577	-9.90233
-20.3539	-9.97814
-20.3577	-10.0098
-20.3566	-10.0862
-20.3524	-10.1155
-20.3422	-10.1727
-20.3359	-10.2055
-20.3293	-10.2621
-20.32	-10.2769
-20.3081	-10.3121
-20.3005	-10.3306
-20.2875	-10.3604
-20.2856	-10.3701
-20.2758	-10.3902
-20.2655	-10.4077
-20.2588	-10.4286
-20.2458	-10.441
-20.2177	-10.4902
-20.1954	-10.5199
-20.1564	-10.5815
-20.127	-10.6136
-20.0815	-10.6794
-20.0592	-10.7123
-20.005	-10.7668
-19.9766	-10.7908
-19.927	-10.8443
-19.91	-10.8665
-19.8654	-10.8957
-19.8364	-10.9142
-19.7877	-10.9429
-19.7624	-10.9629
-19.7366	-10.9822
-19.7102	-11.0006
-19.6833	-11.0183
-19.631	-11.0333
-19.5555	-11.0697
-19.5055	-11.0787
-19.4161	-11.1043
-19.3728	-11.121
-19.2798	-11.1451
-19.2387	-11.153
-19.14	-11.1676
-19.0987	-11.1808
-19.0095	-11.1892
-18.9637	-11.1964
-18.8721	-11.2062
-18.8258	-11.206
-18.7381	-11.2174
-18.6916	-11.2215
-18.5965	-11.2284
-18.5562	-11.2295
-18.4646	-11.2425
-18.4176	-11.2484
-18.3414	-11.2689
-18.3085	-11.2725
-18.2344	-11.2988
-18.1999	-11.3105
-18.128	-11.338
-18.0917	-11.335
-18.0127	-11.3638
-17.9729	-11.3741
-17.885	-11.4131
-17.8357	-11.4279
-17.7307	-11.4697
-17.6851	-11.4904
-17.5883	-11.5266
-17.536	-11.5456
-17.4385	-11.5885
-17.386	-11.6116
-17.2589	-11.6628
-17.2738	-11.653
-17.1587	-11.7009
-17.1088	-11.7169
-17.0121	-11.7597
-16.9639	-11.7816
-16.8578	-11.8169
-16.8085	-11.8437
-16.7061	-11.8821
-16.6573	-11.8996
-16.5544	-11.9401
-16.5096	-11.9652
-16.4061	-12.0018
-16.3565	-12.0237
-16.261	-12.0607
-16.2091	-12.0809
-16.1142	-12.1199
-16.0604	-12.1425
-15.9566	-12.1795
-15.9078	-12.2022
-15.8113	-12.2414
-15.7629	-12.2577
-15.6666	-12.2954
-15.6147	-12.3165
-15.5233	-12.3555
-15.469	-12.3725
-15.367	-12.4166
-15.3177	-12.4358
-15.209	-12.4794
-15.159	-12.4998
-15.0608	-12.5357
-15.0073	-12.559
-14.9065	-12.5944
-14.8685	-12.6163
-14.7879	-12.6489
-14.7379	-12.6653
-14.6354	-12.7138
-14.5791	-12.723
-14.4879	-12.7648
-14.4358	-12.7731
-14.3378	-12.8153
-14.287	-12.8297
-14.1855	-12.8585
-14.1383	-12.8808
-14.0397	-12.9138
-13.9834	-12.9279
-13.8725	-12.963
-13.8197	-12.9774
-13.7177	-13.0122
-13.6606	-13.0267
-13.5652	-13.0642
-13.5694	-13.0627
-13.4328	-13.0951
-13.3791	-13.1184
-13.2583	-13.1468
-13.198	-13.1662
-13.1006	-13.2001
-13.0516	-13.2157
-12.9406	-13.2499
-12.8807	-13.2663
-12.7731	-13.2971
-12.7255	-13.316
-12.602	-13.3546
-12.5477	-13.3711
-12.4397	-13.4027
-12.3849	-13.4227
-12.2672	-13.4586
-12.2112	-13.4815
-12.0987	-13.5115
-12.0499	-13.5276
-11.935	-13.5655
-11.8781	-13.5852
-11.7654	-13.6199
-11.7065	-13.6396
-11.5926	-13.6729
-11.5333	-13.6918
-11.4252	-13.7263
-11.3667	-13.742
-11.2496	-13.7845
-11.1871	-13.8239
-11.2052	-13.8184
-11.0941	-13.828
-10.983	-13.8628
-10.9248	-13.8821
-10.8107	-13.9204
-10.757	-13.9355
-10.638	-13.973
-10.5868	-13.9861
-10.4752	-14.0197
-10.4259	-14.0406
-10.3072	-14.0741
-10.2512	-14.0915
-10.1306	-14.1289
-10.0728	-14.1432
-9.96767	-14.1814
-9.90954	-14.2009
-9.7922	-14.2351
-9.73577	-14.253
-9.62201	-14.2879
-9.56029	-14.3068
-9.44315	-14.3487
-9.38566	-14.3674
-9.27677	-14.4034
-9.21808	-14.425
-9.10244	-14.4582
-9.04436	-14.4772
-8.93261	-14.5151
-8.87951	-14.533
-8.76802	-14.5709
-8.71288	-14.5893
-8.59683	-14.6242
-8.54257	-14.6454
-8.43572	-14.6792
-8.3838	-14.6948
-8.26715	-14.7322
-8.21292	-14.7512
-8.10417	-14.784
-8.05031	-14.7998
-7.93834	-14.8342
-7.88043	-14.8523
-7.76681	-14.8879
-7.71518	-14.9079
-7.61117	-14.9413
-7.55798	-14.9571
-7.44698	-14.9881
-7.40035	-15.0053
-7.29162	-15.043
-7.23937	-15.0644
-7.14149	-15.0927
-7.08989	-15.1112
-6.9832	-15.1434
-6.9282	-15.1632
-6.82504	-15.1885
-6.76299	-15.1988
-6.6669	-15.2273
-6.61444	-15.2372
-6.52438	-15.2477
-6.47469	-15.2615
-6.37326	-15.2702
-6.32803	-15.2703
-6.24006	-15.2797
-6.15604	-15.2852
-6.11494	-15.285
-6.07749	-15.2829
-6.00389	-15.2781
-5.96469	-15.2697
-5.89153	-15.2605
-5.86913	-15.268
-5.82785	-15.2505
-5.81468	-15.2501
-5.77792	-15.2317
-5.76298	-15.2324
-5.71945	-15.2058
-5.69009	-15.1947
-5.63262	-15.1548
-5.59877	-15.1401
-5.53688	-15.1008
-5.50329	-15.0817
-5.44016	-15.0374
-5.40822	-15.0154
-5.35168	-14.9652
-5.32398	-14.9399
-5.26712	-14.8864
-5.24704	-14.8562
-5.19938	-14.8004
-5.17555	-14.7687
-5.1305	-14.7059
-5.10939	-14.6766
-5.07774	-14.6092
-5.05639	-14.5814
-5.0283	-14.5104
-5.01042	-14.4776
-4.98945	-14.415
-4.98097	-14.3758
-4.95557	-14.3028
-4.94651	-14.2614
-4.92375	-14.1768
-4.91839	-14.1273
-4.89705	-14.0311
-4.88561	-13.9858
-4.87115	-13.9003
-4.85855	-13.8573
-4.84805	-13.7685
-4.84166	-13.7252
-4.8265	-13.6366
-4.82317	-13.593
-4.80918	-13.5011
-4.78951	-13.4155
-4.78692	-13.3698
-4.78135	-13.3257
-4.76376	-13.2378
-4.7366	-13.1508
-4.72727	-13.1075
-4.71393	-13.0699
-4.69571	-12.992
-4.68167	-12.9528
-4.65259	-12.8784
-4.64217	-12.8307
-4.60918	-12.7429
-4.59286	-12.6969
-4.55357	-12.6048
-4.53557	-12.5584
-4.50042	-12.4645
-4.48003	-12.4184
-4.44715	-12.3349
-4.44008	-12.3158
-4.4038	-12.2373
-4.38238	-12.1864
-4.34251	-12.0921
-4.32242	-12.0433
-4.28	-11.9429
-4.25858	-11.8948
-4.21611	-11.7892
-4.1915	-11.7394
-4.15211	-11.6409
-4.12996	-11.5869
-4.08797	-11.4867
-4.07036	-11.4356
-4.02469	-11.3292
-4.00416	-11.2806
-3.95717	-11.1776
-3.91251	-11.0749
-3.89082	-11.022
-3.86727	-10.9702
-3.82465	-10.8676
-3.78179	-10.7685
-3.76332	-10.7192
-3.71708	-10.6166
-3.6964	-10.5679
-3.65482	-10.4685
-3.63545	-10.4148
-3.59373	-10.3223
-3.57183	-10.2695
-3.52974	-10.1717
-3.50979	-10.1206
-3.48829	-10.0717
-3.44543	-9.97288
-3.40098	-9.87582
-3.38302	-9.82919
-3.36128	-9.77746
-3.31827	-9.6794
-3.27529	-9.57859
-3.25497	-9.52694
-3.23702	-9.47987
-3.1911	-9.37775
-3.15115	-9.28832
-3.12915	-9.23541
-3.08619	-9.14086
-3.06768	-9.0939
-3.02294	-8.99959
-3.00512	-8.95197
-2.96345	-8.85395
-2.94156	-8.80887
-2.92302	-8.76027
-2.88342	-8.65941
-2.8401	-8.5623
-2.81832	-8.51535
-2.78366	-8.4347
-2.76247	-8.38534
-2.7252	-8.29362
-2.70459	-8.24692
-2.68594	-8.19718
-2.64252	-8.10038
-2.61952	-8.05045
-2.57616	-7.94577
-2.53434	-7.85091
-2.51159	-7.79982
-2.47334	-7.70506
-2.45089	-7.65579
-2.43033	-7.60477
-2.38953	-7.51458
-2.34744	-7.41582
-2.32508	-7.37004
-2.28353	-7.2712
-2.26196	-7.22238
-2.2222	-7.12938
-2.20317	-7.07992
-2.16385	-6.98936
-2.14885	-6.94557
-2.11974	-6.86248
-2.10363	-6.82329
-2.07424	-6.7385
-2.05856	-6.69513
-2.03154	-6.61502
-2.02058	-6.57575
-1.99405	-6.47284
-1.98357	-6.42711
-1.95842	-6.33179
-1.94666	-6.28045
-1.91798	-6.17642
-1.90401	-6.12602
-1.88078	-6.00117
-1.88046	-6.01352
-1.85672	-5.8863
-1.84424	-5.83161
-1.82261	-5.72521
-1.80926	-5.67555
-1.76917	-5.57424
-1.76062	-5.5307
-1.73562	-5.44985
-1.71813	-5.40829
-1.69032	-5.32467
-1.67721	-5.27325
-1.62783	-5.1645
-1.60855	-5.11465
-1.56596	-5.00946
-1.54828	-4.96433
-1.50944	-4.86195
-1.49408	-4.81601
-1.46088	-4.73115
-1.44704	-4.6805
-1.41706	-4.59032
-1.40101	-4.54665
-1.3763	-4.44972
-1.3635	-4.4048
-1.35119	-4.35971
-1.33938	-4.31448
-1.32808	-4.26911
-1.31327	-4.22053
-1.28214	-4.10044
-1.27002	-4.0439
-1.23798	-3.93
-1.22325	-3.87181
-1.19525	-3.74948
-1.1801	-3.69495
-1.1564	-3.57563
-1.13846	-3.51763
-1.11299	-3.40891
-1.09565	-3.34904
-1.06737	-3.23479
-1.05099	-3.17603
-1.01392	-3.07351
-0.998669	-3.02802
-0.968844	-2.94935
-0.951738	-2.90978
-0.914917	-2.82285
-0.893992	-2.78461
-0.854773	-2.68602
-0.833478	-2.62518
-0.781637	-2.51845
-0.757956	-2.46912
-0.711715	-2.36818
-0.688538	-2.31553
-0.6382	-2.2146
-0.61655	-2.16523
-0.570201	-2.06834
-0.547922	-2.01658
-0.493368	-1.90407
-0.496108	-1.9122
-0.443708	-1.80427
-0.424785	-1.75457
-0.380332	-1.65628
-0.36387	-1.61107
-0.3261	-1.51295
-0.309044	-1.46286
-0.270577	-1.37345
-0.234078	-1.28319
-0.199565	-1.19212
-0.167054	-1.10029
-0.137689	-0.996534
-0.117079	-0.941235
-0.0813677	-0.822676
-0.0489307	-0.726094
-0.0599723	-0.748766
-0.0215581	-0.614865
0.0108667	-0.494773
0.0317447	-0.432592
0.062211	-0.334465
0.0637014	-0.31337
0.066665	-0.307222
0.0661204	-0.307797
0.0663536	-0.309779
0.0664931	-0.310203
0.0661639	-0.310858
0.0660144	-0.311017
0.0657666	-0.310897
0.0656712	-0.310442
